site1,site2,site3
http://www.buzzfeed.com/evanmcsan/obama-praises-popes-call-for-greater-income-equality#3529633620017984910,http://www.buzzfeed.com/andrewkaczynski/16-moving-images-from-president-obamas-visit-to-the-prison-n#3494612249200169119,http://www.buzzfeed.com/juliapugachevsky/most-remarkable-stop-motion-vines-of-2013#3512496838644906583
http://www.buzzfeed.com/jaimieetkin/ranking-friends-thanksgiving-episodes#3743785561793086221,http://www.buzzfeed.com/erinchack/kim-kardashians-feet-had-the-worst-year-ever#3730486183129066308,http://www.buzzfeed.com/jennaguillaume/this-is-what-a-zombie-apocalypse-would-look-like-in-australi#3748357104031120214
http://www.buzzfeed.com/samimain/in-defense-of-martha-stewarts-food-photos#3777362657869399779,http://www.buzzfeed.com/azafar/kanye-west-yeezus-tour#3827857116434628686,http://www.buzzfeed.com/joelanderson/high-five-is-the-latest-effort-to-connect-between-the-nfl-an#379291380785622772
http://www.buzzfeed.com/rachelzarrell/couple-denies-they-left-anti-gay-note-for-nj-server#3902722233685568248,http://www.buzzfeed.com/katienotopoulos/meet-dasha-batell-the-picasso-of-snapchat#3842752932392385096,http://www.buzzfeed.com/alannaokun/unexpected-gifts-for-everyone-in-your-life#3839938177556358254
http://www.buzzfeed.com/joelanderson/heisman-frontrunner-escapes-charges-in-sexual-assault-invest#3928896035777285549,http://www.buzzfeed.com/whitneyjefferson/praise-yeezus-a-kimye-bathroom-selfie#3918467947488633693,http://www.buzzfeed.com/bml/worst-airline-ever-cancels-entire-flight-so-college-basketba#3977953428013089985
http://www.buzzfeed.com/hillaryreinsberg/gift-ideas-for-impossibly-cool-friends#4128501674224954637,http://www.buzzfeed.com/moerder/daily-links-12-04-2013#411422931879764296,http://www.buzzfeed.com/chrisritter16/33-buzzfeed-employees-that-dressed-up-for-halloween#4107630729138260311
http://www.buzzfeed.com/summeranne/amber-riley-was-the-fiercest-competitor-in-dwts#4149520903447495335,http://www.buzzfeed.com/copyranter/carls-jr-latest-hamburger-porn-ad#4151021092363861480,http://www.buzzfeed.com/chelseamarshall/pictures-of-instagrams-goofiest-best-friends#4133188232242110541
http://www.buzzfeed.com/samimain/ways-cats-think-humans-are-terrible-at-being-cats#4244255853586056785,http://www.buzzfeed.com/emilyhennen/why-we-should-all-be-eating-sweet-potato-casserole-all-year#4248954657821290443,http://www.buzzfeed.com/daves4/ways-to-make-the-world-a-better-place#4225506723467421331
http://www.buzzfeed.com/mariahsummers/here-are-some-of-the-weirdest-places-you-can-spend-your-bitc#428357803600109563,http://www.buzzfeed.com/mjkiebus/cops-pull-over-jose-canseco-with-fainting-goats-wearing-diap#4257796308432379285,http://www.buzzfeed.com/ryanhatesthis/russias-flesh-eating-drug-krokodil-has-arrived-in-the-us-and#4271721229031803025
http://www.buzzfeed.com/mbvd/a-complete-ranking-of-the-best-places-to-smoke-weed-in-the-w#4368653546286134077,http://www.buzzfeed.com/lyapalater/an-in-depth-analysis-of-harry-styles-hairy-styles#4298398444576631437,http://www.buzzfeed.com/kateaurthur/signs-you-went-to-a-liberal-arts-college-in-the-late-80s#4403398409583727184
http://www.buzzfeed.com/lesterfeder/uk-supreme-court-rules-against-christian-hotel-owners-who-tu#4472575534686094389,http://www.buzzfeed.com/danmartin/8-moments-in-lady-gagas-new-short-film-that-make-you-worry-a#4471213103897382290,http://www.buzzfeed.com/christinebyrne/31-delicious-things-to-cook-in-december#4404894967586629781
http://www.buzzfeed.com/rachelysanders/goverment-shutdown-makes-imported-food-less-safe#4521670774762783050,http://www.buzzfeed.com/rachelzarrell/ron-burgundy-joined-an-actual-newscast-in-north-dakota-last#4506524064754137981,http://www.buzzfeed.com/charliewarzel/the-creepy-tim-cook-video-apple-doesnt-want-you-to-see#4479974649876027090
http://www.buzzfeed.com/maycie/movies-in-real-life-a-christmas-story-improv-video#4540098574601539556,http://www.buzzfeed.com/christinebyrne/how-to-cook-thanksgiving-in-5-easy-recipes#4524990707825181231,http://www.buzzfeed.com/lyapalater/reasons-to-be-zacful-this-thanksgiving#4580523580476368697
http://www.buzzfeed.com/passantino/north-korea-publishes-apology-letter-from-detained-american#4675486942974717255,http://www.buzzfeed.com/madisonlmedeiros/the-struggle-of-preparing-for-christmas-as-told-b-e1yb#4663983209370744166,http://www.buzzfeed.com/rachelysanders/power-foods-2013#4659362160613534448
http://www.buzzfeed.com/joannaborns/thanksgiving-drinking-game#4688274979928667979,http://www.buzzfeed.com/hunterschwarz/what-happens-when-a-new-age-spiritual-guru-becomes-a-congres#4679596337627904860,http://www.buzzfeed.com/emmyf/eating-in-an-italian-american-family#4675671197526042016
http://www.buzzfeed.com/travisrandg/whats-your-favorite-t-shirt-5d61#4763898740350947843,http://www.buzzfeed.com/azafar/outkast-coachella#473120443618121048,http://www.buzzfeed.com/bml/photos-filipino-kids-return-to-playing-basketball-amid-rubbl#475945602216909962
http://www.buzzfeed.com/leonoraepstein/this-selfie-of-anastasia-will-chill-you-to-the-bone#4813879359167506625,http://www.buzzfeed.com/lyapalater/how-to-tell-you-are-attracted-to-josh-hutcherson#4807641749397393022,http://www.buzzfeed.com/scott/kolm-2-game-battle#4843331887582872322
http://www.buzzfeed.com/chrisgeidner/federal-court-employee-in-domestic-partnership-wins-ruling-o#4911488009054548057,http://www.buzzfeed.com/tanyachen/true-unsung-heroes-of-the-midwest#4969623441836841733,http://www.buzzfeed.com/charliewarzel/facebook-says-its-going-to-purge-low-quality-content-and-mem#4975644551251816030
http://www.buzzfeed.com/simoncrerar/you-know-you-are-australian-when#5022767331047724196,http://www.buzzfeed.com/hillarylevine/this-is-the-official-thanksgivukkah-anthem-youve-been-waitin#4980937621447762789,http://www.buzzfeed.com/dausti21/15-photos-of-animals-in-south-africa-guaranteed-to-am3n#5020256797696887258
http://www.buzzfeed.com/mrloganrhoades/auburn-upsets-alabama-in-a-finish-you-wont-soon-forget#5073334707487660977,http://www.buzzfeed.com/lyapalater/famous-people-you-may-have-forgotten-were-on-the-oc#5083288987897946318,http://www.buzzfeed.com/mjkiebus/the-moment-when-you-realize-how-much-your-basketball-team-su#5137055837374648594
http://www.buzzfeed.com/whitneyjefferson/quotes-to-remind-you-that-adam-levine-is-still-a-douche#5364029413686017731,http://www.buzzfeed.com/food52/healthy-recipes-for-a-mid-holiday-detox#541169393552353238,http://www.buzzfeed.com/katieheaney/19-reasons-kim-kelly-is-the-high-school-bad-girl-you-wanted#5419029470112715770
http://www.buzzfeed.com/miriamberger/26-reasons-shakshuka-is-the-most-perfect-food#54894282412029833,http://www.buzzfeed.com/katherinemiller/the-new-acting-deputy-defense-secretary-also-inspired-a-char#5521712883976280646,http://www.buzzfeed.com/scottybryan/this-student-union-music-video-is-so-unbelievably-awful#5545479438156215807
http://www.buzzfeed.com/mattlynley/more-top-blackberry-executives-were-just-ousted#5612117596947946219,http://www.buzzfeed.com/rosiegray/the-next-big-fight-iran-sanctions#561042238085080008,http://www.buzzfeed.com/evanmcsan/obama-engages-anti-deportation-heckler-at-immigration-speech#5564258548689204930
http://www.buzzfeed.com/andrewkaczynski/andrew-cuomo-i-think-trail-derailment-going-to-be-speed-rela#5684587287090645918,http://www.buzzfeed.com/danmartin/tom-daley-on-coming-out-it-was-a-terrifying-decison-to-make#5632456642947063398,http://www.buzzfeed.com/papergirl/15-gifts-for-the-quentin-tarantino-fans-on-your-li-aatq#5666780820438684269
http://www.buzzfeed.com/meganm15/i-think-its-time-we-talk-about-the-margay-3f0z#5692031873401145758,http://www.buzzfeed.com/samimain/pets-who-know-what-thanksgiving-is-all-about#5727146627217141018,http://www.buzzfeed.com/samimain/signs-youre-the-mom-of-your-friend-group#5697136547954157063
http://www.buzzfeed.com/jeremybender/life-struggles-all-expats-will-understand#5746895247145129498,http://www.buzzfeed.com/whitneyjefferson/what-are-famous-people-thankful-for-this-year#5784228384293115185,http://www.buzzfeed.com/expresident/kingdom-rush-game-battle#5746362114971608594
http://www.buzzfeed.com/mrloganrhoades/hockey-player-who-hates-his-stick-and-wants-to-break-it-but#5858442675790687621,http://www.buzzfeed.com/mattlynley/twitter-finally-added-a-woman-to-its-board-of-directors#5857752027225398365,http://www.buzzfeed.com/hunterschwarz/4-ways-to-hack-the-new-britney-spears-album#5847140327856662131
http://www.buzzfeed.com/adamellis/this-otter-eating-clams-totally-gets-your-passion-for-food#5945546168353469093,http://www.buzzfeed.com/alisonvingiano/a-boy-wore-blackface-and-dressed-up-as-trayvon-martin-for-ha#5924811609306644334,http://www.buzzfeed.com/briangalindo/the-1995-kardashian-kristmas-kard-was-krazy-beige#5871216877185409191
http://www.buzzfeed.com/tabathaleggett/which-animal-looks-the-cutest-in-a-onesie#6163678495514542470,http://www.buzzfeed.com/lyapalater/background-actors-who-have-no-idea-what-they-are-doing#6095452019275715395,http://www.buzzfeed.com/chrisgeidner/times-the-reagan-white-house-press-briefing-erupted-with#6170080212980480209
http://www.buzzfeed.com/lyapalater/undeniable-proof-that-the-cast-of-the-hunger-games-is-also-t#6285910481678631987,http://www.buzzfeed.com/jeremybender/struggles-of-being-23#6292060012025417247,http://www.buzzfeed.com/moerder/daily-links-12-03-2013#628730901626994573
http://www.buzzfeed.com/ursaaurora/disney-princesses-irl-2glz#6607134921548440781,http://www.buzzfeed.com/matthewzeitlin/goldman-ceo-on-chris-christie-i-like-him-i-do-i-think-hes-au#664767787647631287,http://www.buzzfeed.com/meganm15/the-incredible-story-of-wallace-and-hector-pit-bull-brothers#6510848720997898050
http://www.buzzfeed.com/awesomer/popular-professions-in-comic-books#672577339911221247,http://www.buzzfeed.com/lyapalater/times-jennifer-lawrence-and-josh-hutcherson-proved-they-a#6718543535406115265,http://www.buzzfeed.com/bennyjohnson/obamacare-failures-as-told-by-dr-house#671331486634331129
http://www.buzzfeed.com/brittwitt/8-reasons-why-joseph-gordon-levitt-is-encroaching-4ef1#6771597857146944554,http://www.buzzfeed.com/daves4/animals-that-have-made-a-huge-mistake#6788814169679857021,http://www.buzzfeed.com/ellievhall/miss-usa-wore-a-transformers-costume-in-the-miss-universe-pa#6803518853774819155
http://www.buzzfeed.com/jordanzakarin/what-movies-to-see-and-skip-this-thanksgiving-weekend#6842671722868290095,http://www.buzzfeed.com/mjs538/inside-the-donut-taco-palace#6836098935998109892,http://www.buzzfeed.com/juliapugachevsky/indie-film-recommendations-from-the-gotham-independent-film#6896619355668373851
http://www.buzzfeed.com/expresident/siege-hero-viking-vengeance-game-battle#6987615910637813923,http://www.buzzfeed.com/spenceralthouse/3-minutes-that-prove-how-the-media-failed-women-in-2013#7038226754648928551,http://www.buzzfeed.com/meganm15/the-official-guide-to-sleeping-like-a-cat#7020820256422657005
http://www.buzzfeed.com/jenlewis/if-your-favorite-disney-movies-were-by-woody-allen#7111405064349005368,http://www.buzzfeed.com/krystianm/hey-bronies-create-your-own-pony-emx#7112841537157129516,http://www.buzzfeed.com/perpetua/23-best-rock-records-2013#7083325419244271901
http://www.buzzfeed.com/expresident/great-moments-in-the-history-of-cute#7303121763329325824,http://www.buzzfeed.com/mbvd/why-you-should-care-about-gmo-legislation#7271935638086935176,http://www.buzzfeed.com/leonoraepstein/things-that-happened-in-2013-that-youve-already-forgotten#7280813847613262606
http://www.buzzfeed.com/lyapalater/45-people-that-prove-the-hottest-people-come-from-canada#7406043563618814796,http://www.buzzfeed.com/sheerafrenkel/welcome-to-the-new-old-egypt#7405500900480275385,http://www.buzzfeed.com/adambvary/thanksgiving-2013-movie-marathons#7354364550795010636
http://www.buzzfeed.com/summeranne/which-candy-crush-villain-are-you#7417874006884923238,http://www.buzzfeed.com/arianelange/13-reasons-every-feminist-needs-to-watch-the-punk-singer#7406652769111543246,http://www.buzzfeed.com/chrisgeidner/supreme-court-to-consider-contraception-mandate-questions#7426331060648160494
http://www.buzzfeed.com/tommywes/chris-lilley-jamie-private-school-girl#7442038015205884503,http://www.buzzfeed.com/briangalindo/listen-to-tupac-shakurs-thoughts-on-life-death-and-racism#743168119546617089,http://www.buzzfeed.com/catiejane/lessons-learned-from-love-actually-g3d9#7439540194144110975
http://www.buzzfeed.com/gabrielakruschewsky/23-classic-brazilian-songs-you-need-to-listen-to-right-now#7471633302549792326,http://www.buzzfeed.com/justinm50/kyle-kinane-gets-in-hilarious-feud-with-pace-salsa-c7vu#7459626337530412827,http://www.buzzfeed.com/tabirakhter/16-ways-technology-has-made-dating-more-difficult-than-it-ne#7456981264699884475
http://www.buzzfeed.com/briangalindo/18-times-joey-fatone-got-the-short-end-of-the-fashion-stick#7564518802597696641,http://www.buzzfeed.com/tanyachen/social-media-saved-600-cats-in-china-averting-tragedy-and-br#7547958674470505350,http://www.buzzfeed.com/jordanzakarin/production-on-fast-and-furious-7-shut-down-days-after-paul-w#7503165993993263599
http://www.buzzfeed.com/andrewkaczynski/reagan-rocks-some-good-outfits#7647812182013598306,http://www.buzzfeed.com/tomphillips/13-amazing-viral-nature-pictures-that-are-actually-fake#7634051597712507197,http://www.buzzfeed.com/mariahsummers/grocery-shoppers-no-longer-stocking-their-pantries-buying-2#7626175690566181505
http://www.buzzfeed.com/samimain/pets-who-are-already-in-the-holiday-mood#7683546279461137287,http://www.buzzfeed.com/ryanhatesthis/this-is-one-of-the-most-brutal-responses-to-a-break-up-text#7677209392356583715,http://www.buzzfeed.com/rachelzarrell/these-are-some-of-the-grossest-school-lunches-in-the-us#7664613836842566816
http://www.buzzfeed.com/charliewarzel/out-of-the-blue-facebook-is-now-driving-enormous-traffic-to#7735611512774229678,http://www.buzzfeed.com/ariellecalderon/who-said-it-kanye-west-or-your-creative-director#7767930466509861143,http://www.buzzfeed.com/catesevilla/20-times-nigella-lawson-proved-she-is-a-goddess-among-us#7746893379453338994
http://www.buzzfeed.com/erikmalinowski/7-quaint-andor-hilarious-vintage-photos-from-the-first-winte#7898498224925411444,http://www.buzzfeed.com/adambvary/jena-malone-f-bombs-catching-fire#7875636290799853924,http://www.buzzfeed.com/leonoraepstein/a-re-telling-of-the-tragedy-of-toni-braxtons-un-break-my-hea#7860980458322147565
http://www.buzzfeed.com/katienotopoulos/the-terrifyingly-violent-new-genre-of-my-little-pony-fan-art#7912750591554371161,http://www.buzzfeed.com/lyapalater/potatoes-that-look-like-channing-tatum#7958038603429734883,http://www.buzzfeed.com/tasneemnashrulla/something-was-born-inside-a-little-boys-knee-and-hes-keeping#7949378171841413142
http://www.buzzfeed.com/tanyachen/times-r-kelly-stole-the-show-in-2013#810257560675167720,http://www.buzzfeed.com/ajlobster/22-times-dr-beverly-crusher-was-your-fashion-idol-hbg2#8109381151793435122,http://www.buzzfeed.com/catcastell/inspiration-to-start-or-restart-your-day-right-fti4#8088107922707700144
http://www.buzzfeed.com/bml/nba-game-in-mexico-city-canceled-because-arena-is-on-fire#8187474432300644926,http://www.buzzfeed.com/kristinchirico/questions-you-never-want-your-family-to-ask#8198483526512660622,http://www.buzzfeed.com/emilyhennen/the-most-fab-and-drab-celebrity-outfits-of-the-week-11-23-13#8239027099032367242
http://www.buzzfeed.com/adamdavis/foods-that-new-england-does-better-than-anywhere-else#834297615715327683,http://www.buzzfeed.com/alannaokun/mad-etsy-cats#8444122465126137491,http://www.buzzfeed.com/rachels73/someone-in-michigan-built-a-life-size-tardis-and-i-am52#8357148536720430051
http://www.buzzfeed.com/rosiegray/nrcc-to-launch-happy-holidays-is-what-liberals-say-mug#8462124630863927964,http://www.buzzfeed.com/arisaperstein/the-most-misogynistic-website-youll-see-all-day-gguo#8465825257079914285,http://www.buzzfeed.com/lesterfeder/22-year-rape-sentence-gives-some-hope-for-black-lesbians-in#8473676054586225191
http://www.buzzfeed.com/bml/the-godfather-of-sabermetrics-has-a-novel-theory-on-jfks-dea#850886351339224053,http://www.buzzfeed.com/bennyjohnson/36-stunning-color-photos-of-kennedys-life-at-the-white-house#8477169755328918343,http://www.buzzfeed.com/gabrielakruschewsky/celebrity-voice-on-your-navigation-system#8543185747981926869
http://www.buzzfeed.com/ellievhall/20-childrens-christmas-books-to-read-aloud#8748446804450065784,http://www.buzzfeed.com/joelanderson/everything-thats-happened-so-far-in-the-sexual-assault-inves#8693012221111171774,http://www.buzzfeed.com/andrewkaczynski/11-fascinating-doodles-jfk-drew-during-the-cuban-missile-cri#8613985217275738749
http://www.buzzfeed.com/andrear19/17-times-charlie-brown-holiday-specials-saw-into-y-a40c#8780770223311723418,http://www.buzzfeed.com/adambvary/hunger-games-mockingjay-problems#8752906449324613979,http://www.buzzfeed.com/ryanhatesthis/a-fifth-grade-teacher-wanted-to-show-her-students-what-happe#8755220608844876073
http://www.buzzfeed.com/whitneyjefferson/things-celebrities-did-this-week-11-22#8997145471999675947,http://www.buzzfeed.com/mjkiebus/basketball-players-who-totally-forgot-how-to-basketball#8974462937218817329,http://www.buzzfeed.com/adambvary/gal-gadot-playing-wonder-woman-superman-batman-reactions#9008715715752407839
http://www.buzzfeed.com/jeremybender/blanket-forts-youll-want-to-hibernate-in#9064832602009654894,http://www.buzzfeed.com/mjkiebus/unexpectedly-awesome-dance-battle-breaks-out-at-nba-game#9105509202448063084,http://www.buzzfeed.com/bml/why-michigan-and-ohio-state-need-to-get-over-it-and-realize#9100068580877131198
http://www.buzzfeed.com/charliewarzel/this-unreal-mit-invention-allows-you-to-reach-through-the-sc#9123012285177894448,http://www.buzzfeed.com/copyranter/a-most-disgusting-anti-smoking-ad#9134907869504376601,http://www.buzzfeed.com/ryanhatesthis/this-is-what-google-thinks-of-your-personal-music-taste#9155612617795829666
http://www.buzzfeed.com/mjkiebus/possibly-the-greatest-college-football-ejection-of-all-time#9196765415709525904,http://www.buzzfeed.com/dorieans/21-reasons-the-world-needs-an-outkast-reunion-c0u2#935439642827462135,http://www.buzzfeed.com/patricksmith/theres-a-social-network-for-dead-people-now#9210981566758335056
